iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
3640 -2132.44 0.0101143 40 7 0.821059 40 8 0.317314 40 9 0.410226 40 6 0.0909168 40 15 0.191825 40 6 0.717714 40 6 0.160089 40 13 0.216489 40 8 0.6 0 0 19360 15788
3680 -2130.72 0.0103635 40 7 0.992794 40 8 0.416032 40 8 0.185129 40 12 0.117157 40 13 0.120886 40 8 0.425812 40 9 0.222597 40 13 0.116495 40 12 0.6 0 0 19360 15796
3720 -2124.1 0.0107948 40 10 1.2024 40 9 0.711082 40 4 0.149008 40 11 0.0511233 40 12 0.111697 40 7 0.548824 40 10 0.207742 40 13 0.798012 40 7 0.6 0 0 19360 15622
3760 -2099.58 0.0107316 40 7 0.994542 40 5 0.0914325 40 13 0.420022 40 11 0.0464753 40 15 0.0919741 40 13 0.442262 40 10 0.0991628 40 7 0.328007 40 14 0.6 0 0 19360 15575
3800 -2129.79 0.0126736 40 7 1.22987 40 9 0.927293 40 11 0.337878 40 10 0.0630094 40 8 0.0754371 40 7 0.394835 40 5 0.0552103 40 11 0.199161 40 12 0.6 0 0 19360 15712
3840 -2116.44 0.0118992 40 4 1.15889 40 1 0.707218 40 11 0.213519 40 14 0.103273 40 11 0.0945149 40 10 0.373352 40 5 0.198331 40 5 0.0255903 40 12 0.6 0 0 19360 15760
3880 -2117.19 0.0124792 40 8 1.20551 40 6 0.533935 40 11 0.287995 40 11 0.040225 40 10 0.0915636 40 7 0.421213 40 8 0.102457 40 7 0.228024 40 13 0.6 0 0 19360 15800
3920 -2116.97 0.0125945 40 7 1.23253 40 4 0.806803 40 7 0.0568316 40 8 0.10156 40 6 0.154499 40 13 0.444232 40 5 0.124608 40 10 0.116513 40 10 0.6 0 0 19360 15725
3960 -2132.3 0.0104291 40 6 1.30305 40 12 0.863428 40 8 0.138554 40 12 0.0546874 40 12 0.112157 40 6 0.334734 40 12 0.174787 40 6 0.399817 40 11 0.6 0 0 19360 15825
4000 -2130.45 0.0145819 40 10 1.5318 40 2 0.9181 40 11 0.12134 40 6 0.0904694 40 9 0.100547 40 7 0.400585 40 3 0.204861 40 7 0.227953 40 15 0.6 0 0 19360 15729
4040 -2131.83 0.0103846 40 7 1.04716 40 8 0.0639903 40 8 0.143753 40 12 0.107266 40 5 0.135819 40 7 0.433009 40 4 0.109885 40 3 0.284093 40 11 0.6 0 0 19360 15638
4080 -2146.27 0.0118915 40 7 0.927577 40 8 0.446472 40 10 0.234927 40 4 0.0449176 40 16 0.128417 40 4 0.463348 40 6 0.149509 40 10 0.14762 40 9 0.6 0 0 19360 15691
4120 -2145.22 0.0112802 40 5 0.887711 40 7 0.697467 40 6 0.232352 40 6 0.122512 40 12 0.214721 40 7 0.583272 40 5 0.266685 40 8 0.350482 40 12 0.6 0 0 19360 15710
4160 -2100.81 0.0109684 40 10 0.978421 40 2 0.426405 40 6 0.272346 40 12 0.0568147 40 11 0.150246 40 4 0.416165 40 7 0.131909 40 6 0.187451 40 11 0.6 0 0 19360 15741
4200 -2157.52 0.0109267 40 12 1.19313 40 4 0.595513 40 14 0.167153 40 8 0.147027 40 9 0.127584 40 4 0.445546 40 3 0.137999 40 7 0.409702 40 11 0.6 0 0 19360 15688
4240 -2099.71 0.00794754 40 7 1.41631 40 8 0.381137 40 8 0.138059 40 5 0.0672914 40 13 0.0750113 40 9 0.341588 40 9 0.151466 40 8 0.435477 40 16 0.6 0 0 19360 15456
4280 -2100.7 0.0125196 40 6 0.983601 40 7 0.588464 40 5 0.147626 40 9 0.0335871 40 10 0.0825545 40 6 0.675322 40 5 0.193789 40 9 0.308409 40 17 0.6 0 0 19360 15673
4320 -2080.24 0.0110643 40 8 0.979693 40 5 0.661775 40 9 0.119371 40 8 0.120632 40 11 0.11856 40 6 0.56201 40 5 0.306976 40 7 0.306303 40 12 0.6 0 0 19360 15659
4360 -2105.24 0.0102215 40 10 0.995923 40 5 0.588528 40 11 0.240508 40 8 0.110363 40 10 0.145684 40 8 0.519632 40 4 0.303655 40 11 0.317211 40 12 0.6 0 0 19360 15742
4400 -2128.5 0.00774449 40 9 1.08919 40 11 0.54124 40 9 0.196839 40 10 0.0667399 40 11 0.104266 40 11 0.428219 40 3 0.145849 40 8 0.100985 40 8 0.6 0 0 19360 15620
4440 -2086.05 0.00994156 40 7 1.41471 40 4 0.836744 40 9 0.2583 40 8 0.0336018 40 7 0.121308 40 8 0.431218 40 9 0.152656 40 6 0.478449 40 14 0.6 0 0 19360 15620
4480 -2093.17 0.00886251 40 10 1.22611 40 9 0.265448 40 4 0.221156 40 11 0.0504671 40 14 0.0806168 40 12 0.290292 40 4 0.123525 40 8 0.391582 40 4 0.6 0 0 19360 15673
4520 -2115.28 0.0138915 40 7 0.953595 40 6 0.467096 40 9 0.222003 40 10 0.0525576 40 15 0.0968115 40 13 0.349927 40 10 0.129211 40 11 0.335549 40 13 0.6 0 0 19360 15703
4560 -2115.58 0.0115142 40 9 1.06458 40 7 0.565515 40 9 0.132799 40 8 0.121227 40 12 0.0973061 40 10 0.407018 40 12 0.219236 40 10 0.272315 40 12 0.6 0 0 19360 15788
4600 -2098.3 0.00726373 40 5 1.26046 40 10 0.37125 40 10 0.202016 40 5 0.0608452 40 12 0.12327 40 7 0.425989 40 8 0.165646 40 8 0.0977242 40 11 0.6 0 0 19360 15440
4640 -2144.61 0.0111611 40 8 1.06629 40 10 0.750414 40 10 0.187017 40 10 0.0438513 40 12 0.153087 40 8 0.605742 40 5 0.171176 40 7 0.150279 40 13 0.6 0 0 19360 15575
4680 -2115.83 0.0133431 40 10 1.0811 40 5 0.365879 40 7 0.134762 40 7 0.0483459 40 10 0.0682443 40 7 0.285434 40 6 0.120136 40 9 0.14601 40 10 0.6 0 0 19360 15688
4720 -2093.77 0.0105467 40 8 1.35362 40 3 0.617638 40 11 0.173641 40 8 0.0684805 40 15 0.100132 40 8 0.398797 40 6 0.222546 40 15 0.614463 40 17 0.6 0 0 19360 15813
4760 -2091.23 0.00909482 40 10 1.30651 40 7 0.56109 40 6 0.169623 40 12 0.0340658 40 12 0.143674 40 4 0.470809 40 6 0.238427 40 4 0.21901 40 9 0.6 0 0 19360 15409
4800 -2130.96 0.0152483 40 9 0.9399 40 7 0.619128 40 8 0.101196 40 9 0.137385 40 16 0.163745 40 9 0.564242 40 2 0.148442 40 7 0.794514 40 13 0.6 0 0 19360 15915
4840 -2096.29 0.0112516 40 9 0.845466 40 8 0.575418 40 10 0.330646 40 7 0.05628 40 14 0.141157 40 9 0.454858 40 10 0.254133 40 6 0.179781 40 13 0.6 0 0 19360 15824
4880 -2099.98 0.0133773 40 8 1.12088 40 9 0.878814 40 10 0.17127 40 5 0.074646 40 18 0.0956486 40 7 0.445084 40 7 0.176597 40 5 0.101411 40 13 0.6 0 0 19360 15618
