iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
690 -1743.56 0.0117576 10 3 0.875289 10 3 0.679315 10 2 0.242047 10 5 0.0532597 10 5 0.14201 10 3 0.388034 10 1 0.269738 10 1 0.202116 10 3 0.6 0 0 3860 3209
700 -1749.43 0.0152756 10 1 0.705489 10 2 0.679315 10 0 0.242047 10 0 0.104341 10 4 0.222354 10 3 0.38131 10 1 0.32097 10 2 0.418839 10 4 0.6 0 0 3860 3186
710 -1724.07 0.0131974 10 4 0.872325 10 1 0.590283 10 2 0.287028 10 4 0.131615 10 2 0.0913717 10 3 0.530322 10 4 0.155207 10 2 0.10517 10 3 0.6 0 0 3860 3230
720 -1718.92 0.0145916 10 1 0.823366 10 2 0.590283 10 0 0.147107 10 2 0.0710104 10 6 0.0980228 10 3 0.548123 10 1 0.135717 10 1 0.272411 10 2 0.6 0 0 3860 3143
730 -1707.03 0.0138221 10 1 0.956101 10 1 0.832956 10 1 0.225352 10 2 0.0788236 10 4 0.0809238 10 3 0.509735 10 1 0.363971 10 2 0.124942 10 2 0.6 0 0 3860 3208
740 -1720.99 0.0125505 10 2 0.935737 10 2 0.844833 10 1 0.225352 10 0 0.110333 10 3 0.0809238 10 0 0.509735 10 0 0.262799 10 1 0.0912197 10 4 0.6 0 0 3860 3161
750 -1738.91 0.0136929 10 2 1.09354 10 3 0.729912 10 3 0.162548 10 4 0.101684 10 1 0.0667472 10 6 0.509735 10 0 0.200091 10 2 0.343896 10 4 0.6 0 0 3860 3188
760 -1717.94 0.010061 10 2 1.09985 10 1 0.785057 10 4 0.14483 10 2 0.0634904 10 2 0.127006 10 3 0.493923 10 1 0.200091 10 0 0.127138 10 6 0.6 0 0 3860 3117
770 -1704.21 0.0100514 10 2 1.13282 10 2 0.864028 10 1 0.182177 10 4 0.0987698 10 5 0.116224 10 3 0.493923 10 0 0.253373 10 2 0.267762 10 5 0.6 0 0 3860 3136
780 -1706.99 0.0116563 10 1 0.934565 10 3 0.864028 10 0 0.201267 10 2 0.0302819 10 3 0.116194 10 4 0.582129 10 2 0.152892 10 3 0.127754 10 1 0.6 0 0 3860 3142
