iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
990 -2142.19 0.0157421 10 1 0.593021 10 3 0.675232 10 3 0.0759808 10 3 0.0968856 10 4 0.0917774 10 4 0.363477 10 2 0.179593 10 2 0.418307 10 4 1 0 0 4820 4084
1000 -2136.48 0.0141206 10 2 0.746607 10 1 0.58937 10 1 0.18213 10 4 0.075277 10 5 0.125046 10 3 0.363477 10 0 0.0954965 10 2 0.147522 10 2 1 0 0 4820 4043
1010 -2124.17 0.0136202 10 1 0.746607 10 0 0.570558 10 1 0.0908119 10 3 0.0931358 10 5 0.0646046 10 3 0.460748 10 1 0.18475 10 1 0.466128 10 4 1 0 0 4820 3984
1020 -2142.24 0.0136485 10 1 0.92802 10 2 0.581029 10 1 0.139639 10 3 0.0916489 10 3 0.0802283 10 1 0.468531 10 2 0.133587 10 1 0.353733 10 2 1 0 0 4820 3936
1030 -2145.72 0.0171787 10 1 0.748463 10 2 0.690253 10 3 0.145493 10 1 0.059922 10 2 0.0724141 10 4 0.54224 10 2 0.102817 10 4 0.0753442 10 2 1 0 0 4820 4088
1040 -2176.5 0.0178613 10 1 0.513005 10 2 0.71388 10 3 0.256902 10 2 0.128294 10 4 0.119239 10 2 0.543039 10 2 0.146572 10 3 0.110571 10 5 1 0 0 4820 4065
1050 -2169.24 0.0166852 10 3 0.621899 10 3 0.952167 10 3 0.183328 10 5 0.0738936 10 6 0.0902787 10 5 0.727684 10 1 0.136983 10 3 0.158546 10 5 1 0 0 4820 4100
1060 -2167.64 0.0166852 10 0 0.593282 10 1 0.925512 10 3 0.1376 10 2 0.0760026 10 4 0.0713746 10 4 0.727684 10 0 0.288512 10 3 0.542037 10 3 1 0 0 4820 4073
1070 -2163.35 0.0141926 10 2 0.627041 10 1 0.352068 10 1 0.0999572 10 5 0.103455 10 4 0.109021 10 2 0.502191 10 1 0.0866045 10 4 0.299579 10 3 1 0 0 4820 4060
1080 -2130.24 0.0141926 10 0 0.673403 10 2 0.352068 10 0 0.0992402 10 3 0.139045 10 2 0.0672501 10 1 0.428415 10 2 0.0997169 10 2 0.321405 10 3 1 0 0 4820 4016
1090 -2149.99 0.0131128 10 2 0.886689 10 4 0.831663 10 1 0.257313 10 3 0.0574589 10 7 0.118524 10 2 0.378789 10 2 0.0581969 10 1 0.272683 10 3 1 0 0 4820 4007
1100 -2169.27 0.0131128 10 0 0.894637 10 3 0.688428 10 5 0.0872246 10 6 0.0387528 10 3 0.0496681 10 4 0.378789 10 0 0.210934 10 4 0.0530209 10 3 1 0 0 4820 3927
1110 -2139.9 0.0106465 10 2 0.894637 10 0 0.742262 10 2 0.152992 10 1 0.0894064 10 2 0.129723 10 7 0.571008 10 1 0.210934 10 0 0.179891 10 4 1 0 0 4820 3952
1120 -2146.44 0.0158781 10 4 0.983399 10 1 1.22341 10 1 0.146712 10 1 0.0932803 10 6 0.114329 10 1 0.459319 10 2 0.210934 10 0 0.184625 10 6 1 0 0 4820 3913
1130 -2171.45 0.0130102 10 3 0.983399 10 0 1.22341 10 0 0.185794 10 3 0.0494773 10 2 0.0703485 10 4 0.345636 10 4 0.173215 10 2 0.184625 10 0 1 0 0 4820 4031
1140 -2115.36 0.0129442 10 1 0.799115 10 2 1.00762 10 3 0.185794 10 0 0.0348892 10 4 0.109926 10 2 0.506427 10 3 0.141836 10 2 0.0484099 10 3 1 0 0 4820 4005
1150 -2164.09 0.013465 10 2 0.742481 10 4 0.779111 10 4 0.156671 10 2 0.0519756 10 4 0.109926 10 0 0.506427 10 0 0.236826 10 4 0.396751 10 6 1 0 0 4820 3924
1160 -2153.83 0.0153604 10 1 0.767883 10 1 0.617167 10 3 0.0679428 10 5 0.101007 10 3 0.11012 10 3 0.506427 10 0 0.163833 10 2 0.0624786 10 7 1 0 0 4820 3986
1170 -2136.61 0.0122077 10 2 0.713954 10 2 0.518134 10 2 0.211721 10 3 0.0860049 10 4 0.0761363 10 1 0.412295 10 2 0.203217 10 2 0.140094 10 4 1 0 0 4820 4027
1180 -2121.05 0.013577 10 2 0.798191 10 2 0.597352 10 1 0.149249 10 3 0.0515596 10 3 0.106233 10 2 0.215774 10 2 0.142216 10 2 0.335269 10 5 1 0 0 4820 3990
1190 -2143.89 0.013577 10 0 0.826189 10 1 0.597352 10 0 0.178152 10 2 0.162923 10 8 0.0678621 10 2 0.445711 10 3 0.0860905 10 2 0.273785 10 4 1 0 0 4820 3986
1200 -2150.48 0.0135954 10 3 0.67626 10 1 0.801988 10 2 0.136349 10 2 0.114956 10 7 0.122305 10 2 0.530531 10 1 0.245677 10 3 0.192527 10 5 1 0 0 4820 4020
1210 -2140.44 0.0107032 10 3 0.670687 10 1 0.649058 10 1 0.22849 10 5 0.0381523 10 4 0.114876 10 1 0.576579 10 2 0.245677 10 0 0.300641 10 4 1 0 0 4820 3941
1220 -2161.9 0.0106087 10 3 0.93017 10 3 0.555037 10 2 0.296813 10 2 0.11523 10 5 0.116576 10 2 0.294345 10 3 0.160325 10 2 0.13618 10 1 1 0 0 4820 3893
1230 -2130.69 0.0120583 10 5 0.785472 10 2 0.373236 10 2 0.191299 10 2 0.0386259 10 2 0.11548 10 3 0.468173 10 1 0.150369 10 3 0.104296 10 3 1 0 0 4820 3965
1240 -2154.74 0.0120583 10 0 1.06875 10 5 1.17588 10 5 0.251559 10 1 0.0651897 10 3 0.0868289 10 3 0.47365 10 2 0.133193 10 5 0.0648046 10 6 1 0 0 4820 4012
1250 -2161.11 0.01306 10 4 0.935939 10 1 1.17588 10 0 0.158938 10 2 0.0509864 10 2 0.0908481 10 1 0.406789 10 1 0.164218 10 2 0.209728 10 7 1 0 0 4820 3934
