iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
1170 -1621 0.0149675 10 1 0.881905 10 3 1.21918 10 4 0.139638 10 4 0.0928264 10 6 0.100514 10 3 0.242024 10 1 0.21135 10 1 0.457175 10 7 0.6 0 0 3630 3038
1180 -1659.65 0.0170385 10 1 0.881905 10 0 1.1925 10 1 0.216747 10 4 0.141846 10 6 0.10362 10 2 0.447784 10 5 0.116589 10 1 0.322015 10 6 0.6 0 0 3630 3022
1190 -1628.64 0.0161429 10 2 0.756445 10 4 0.782629 10 3 0.293223 10 1 0.156619 10 2 0.15116 10 4 0.483451 10 1 0.208488 10 4 0.544588 10 4 0.6 0 0 3630 3047
1200 -1626.59 0.0184796 10 1 0.749234 10 1 1.22959 10 3 0.100773 10 3 0.105417 10 3 0.0990866 10 1 0.297575 10 2 0.0763572 10 3 0.352456 10 5 0.6 0 0 3630 3043
1210 -1612.23 0.0167912 10 1 0.753884 10 3 0.992333 10 5 0.207732 10 2 0.120777 10 5 0.072849 10 2 0.3949 10 2 0.133354 10 3 0.309849 10 7 0.6 0 0 3630 3005
1220 -1618.11 0.0138157 10 2 0.75908 10 2 0.864134 10 6 0.386862 10 3 0.338515 10 5 0.126472 10 3 0.445384 10 1 0.170426 10 1 0.0594842 10 4 0.6 0 0 3630 2987
1230 -1615.98 0.01489 10 2 0.863925 10 2 0.783212 10 2 0.175327 10 3 0.056506 10 6 0.148364 10 2 0.378863 10 1 0.115968 10 3 0.262153 10 6 0.6 0 0 3630 2954
1240 -1643.56 0.0158637 10 1 0.810367 10 2 0.722653 10 3 0.301933 10 6 0.112183 10 5 0.106144 10 4 0.348048 10 1 0.145082 10 1 0.104359 10 1 0.6 0 0 3630 3000
1250 -1610.41 0.0164698 10 3 0.720212 10 2 1.24203 10 4 0.422044 10 5 0.112183 10 0 0.119731 10 1 0.422165 10 3 0.186979 10 3 0.19567 10 6 0.6 0 0 3630 3006
1260 -1663.23 0.01679 10 3 0.66857 10 3 0.750583 10 4 0.143865 10 3 0.184785 10 6 0.183315 10 4 0.422165 10 0 0.342648 10 3 0.12761 10 6 0.6 0 0 3630 3019
